transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp. 	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp.	Rispar	Thalap	sp	haut	larg	peri	pred	coul	text	epizo	masse
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Gibsp	6.9	11.2	3.6	non	sombre	lisse	non	0.61
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Litlit	12.2	11.4	4.4	oui	sombre	lisse	non	0.8
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Gibsp	6.1	10.1	3.4	non	sombre	lisse	non	0.52
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Litlit	13	10.4	4.5	non	sombre	lisse	non	0.69
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Gibsp	8.5	12.5	3.7	non	sombre	lisse	non	0.89
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Litlit	8.8	7.1	2.7	non	sombre	lisse	non	0.23
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Gibsp	7.6	11.7	3.7	non	sombre	lisse	non	0.67
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Litlit	13.3	10.8	4.7	non	sombre	lisse	non	0.74
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Gibsp	7.5	11.2	4	oui	sombre	lisse	oui	0.66
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Monlin	16.2	16.8	6.7	non	sombre	lisse	oui	2.08
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Monlin	11.9	13.6	5.5	non	sombre	lisse	oui	0.96
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Monlin	13.2	16.1	6.4	non	sombre	lisse	oui	1.78
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Monlin	14.4	15.5	5.7	non	sombre	lisse	oui	1.63
b70	thibaud.tournadre	21spetembre2017	99	b	70	60	1.4	0.29	100	0	85	70	NA	NA	0	NA	NA	0	0	22	0	5	0	0	0	5	0	0	0	0	7	0	0	Monlin	13.5	14.1	6.3	non	sombre	lisse	oui	1.34
b70	thibaud.tournadre	21septembre2017	99	b	70	60	1.4	0.29	100	5	90	95	0	NA	0	NA	NA	0	0	20	0	0	0	0	0	1	0	0	0	0	8	0	0	Monlin	13.4	15.3	5.9	non	sombre	lisse	oui	1.48
b70	thibaud.tournadre	21septembre2017	99	b	70	60	1.4	0.29	100	5	90	95	0	NA	0	NA	NA	0	0	20	0	0	0	0	0	1	0	0	0	0	8	0	0	Gibsp	7.7	13	3.1	non	sombre	lisse	oui	0.81
b70	thibaud.tournadre	21septembre2017	99	b	70	60	1.4	0.29	100	5	90	95	0	NA	0	NA	NA	0	0	20	0	0	0	0	0	1	0	0	0	0	8	0	0	Gibsp	6.3	10.6	4.3	non	sombre	lisse	non	0.54
b70	thibaud.tournadre	21septembre2017	99	b	70	60	1.4	0.29	100	5	90	95	0	NA	0	NA	NA	0	0	20	0	0	0	0	0	1	0	0	0	0	8	0	0	Gibsp	6.2	10.3	3	non	sombre	lisse	non	0.46
b70	thibaud.tournadre	21septembre2017	99	b	70	60	1.4	0.29	100	5	90	95	0	NA	0	NA	NA	0	0	20	0	0	0	0	0	1	0	0	0	0	8	0	0	Gibsp	6.4	11.5	3.9	non	sombre	lisse	non	0.65
b70	thibaud.tournadre	21septembre2017	99	b	70	60	1.4	0.29	100	5	90	95	0	NA	0	NA	NA	0	0	20	0	0	0	0	0	1	0	0	0	0	8	0	0	Gibsp	7.3	11.3	3.6	non	sombre	lisse	non	0.67
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Thalap	19.2	12.5	5.1	non	rayures	lisse	oui	1.66
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Litlit	11	9.1	3.5	non	sombre	lisse	non	0.52
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Thalap	13.2	7.3	2.4	non	clair	rugueux	oui	0.33
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Litlit	5.8	5.1	1.6	non	sombre	lisse	non	0.07
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Thalap	11.5	6.5	2.1	non	clair	rugueux	oui	0.26
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Litlit	10.4	8.8	3.4	non	sombre	lisse	non	0.43
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Thalap	11.5	6.7	2	non	sombre	lisse	oui	0.27
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Litlit	9.7	8.1	3.1	non	sombre	lisse	non	0.33
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Thalap	10	5.9	2	non	sombre	lisse	non	0.15
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Litlit	9.8	8.1	2.8	non	sombre	lisse	non	0.33
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Gibsp	6.5	10.7	3.5	non	sombre	lisse	non	0.57
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Gibsp	4.5	8.6	3	non	sombre	lisse	non	0.24
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Gibsp	6.8	10.7	3.3	non	sombre	lisse	non	0.57
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Gibsp	5.5	9.6	2.9	non	sombre	lisse	non	0.32
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	NA	20	5	10	15	5	NA	100	0.2	NA	0	0	28	0	21	0	0	0	0	0	0	0	0	5	0	5	Gibsp	6.5	10	3	non	sombre	lisse	non	0.48
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Gibsp	7.1	11.3	4.3	non	sombre	lisse	non	0.58
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Gibsp	7.2	10.2	3.4	non	sombre	lisse	oui	0.53
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Gibsp	5	9	3.9	non	sombre	lisse	non	0.37
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Gibsp	7.8	11.2	4.3	non	sombre	lisse	oui	0.59
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Gibsp	5.4	7.3	2.7	non	sombre	lisse	non	0.13
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Monlin	11.8	16.1	6.1	non	sombre	lisse	oui	1.47
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Monlin	10.2	14.8	6.4	non	sombre	lisse	oui	1.02
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	10	70	95	0	5	0	NA	NA	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	Monlin	8.3	14	5.1	oui	sombre	lisse	non	1.02
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	50	80	95	NA	NA	0	NA	NA	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	Gibsp	4.7	11.7	2.8	non	sombre	lisse	non	0.16
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	50	80	95	NA	NA	0	NA	NA	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	Gibsp	8.7	9.4	3.5	non	sombre	lisse	non	0.43
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	50	80	95	NA	NA	0	NA	NA	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	Gibsp	5.3	9.1	3.1	non	sombre	lisse	non	0.32
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	50	80	95	NA	NA	0	NA	NA	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	Gibsp	5	9.1	3.3	non	sombre	lisse	non	0.37
b70	thibaud.tournadre	21septembre2017	99	b	70	55	1.1	0.2	100	50	80	95	NA	NA	0	NA	NA	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	Gibsp	5.9	8.8	3.2	non	sombre	lisse	non	0.23
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Gibsp	5.1	9.9	3.3	non	sombre	lisse	non	0.35
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Gibsp	5.2	9.6	2.7	non	sombre	lisse	non	0.35
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Gibsp	4.4	8.7	2.7	non	sombre	lisse	non	0.2
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Gibsp	6.1	10.3	4.2	non	sombre	lisse	non	0.43
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Gibsp	3.8	7.7	2.3	non	sombre	lisse	non	0.15
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Litlit	10.2	9	3	non	sombre	lisse	oui	0.41
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Litlit	9.6	8.2	2.7	oui	sombre	lisse	non	0.32
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Litlit	10.4	9.1	3	non	sombre	lisse	non	0.45
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Litlit	6.1	5.1	1.7	non	sombre	lisse	non	0.09
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Litlit	8.2	7.8	2.1	non	sombre	lisse	non	0.2
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Monlin	13.5	15	5.9	non	sombre	lisse	oui	1.46
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Thalap	19.4	11.7	3.9	non	sombre	lisse	oui	1.39
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	NA	25	5	10	60	0	5	85	0.25	1.1	0	0	77	0	45	0	0	0	1	1	0	0	0	2	0	1	Nasinc	12.1	6.9	2.3	non	rayures	lisse	non	0.25
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Gibsp	6.7	9.6	3.3	non	sombre	lisse	non	0.38
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Gibsp	4.9	9	3	non	sombre	lisse	non	0.27
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Gibsp	4.4	8.6	2.5	non	sombre	lisse	non	0.22
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Gibsp	4.8	7.4	1.7	non	sombre	lisse	non	0.13
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Gibsp	4.8	8	3.1	non	sombre	lisse	non	0.21
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Litlit	10.2	8.6	3	non	sombre	lisse	non	0.41
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Litlit	9	7.5	2.6	non	sombre	lisse	non	0.25
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Litlit	7.6	6.5	2.2	non	sombre	lisse	non	0.17
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Litlit	4.7	4	1	non	sombre	lisse	non	0.03
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Litlit	14.1	12.1	4.5	non	sombre	lisse	non	0.97
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Nasinc	9.2	5.4	1.4	non	rayée	rugueux	non	0.09
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Nasinc	13.5	8	2.2	non	foncée	rugueux	non	0.34
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	25	0	5	30	5	0	0	NA	NA	0	0	65	0	21	0	0	0	0	2	0	0	0	3	0	1	Thalap	22.1	13.1	3.9	non	clair	lisse	oui	2.01
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Gibsp	7.3	12.3	3.9	non	sombre	lisse	non	0.68
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Gibsp	7.5	11.5	4.1	non	sombre	lisse	non	0.68
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Gibsp	5.7	10	3.2	non	sombre	lisse	non	0.39
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Gibsp	6.5	10	2.9	non	sombre	lisse	non	0.34
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Gibsp	6.9	9.8	3.3	non	sombre	lisse	NA	0.4
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Litlit	11.2	9.7	3.4	oui	sombre	lisse	oui	0.58
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Litlit	11.2	9.6	3.5	oui	sombre	lisse	non	0.6
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Litlit	9.9	9	3.2	oui	sombre	lisse	non	0.42
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Litlit	10.6	8.9	2.9	non	sombre	lisse	non	0.47
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Litlit	5.5	4.7	1.4	non	sombre	lisse	non	0.06
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Monlin	11.4	12.1	4.9	non	sombre	lisse	non	0.77
b70	thibaud.tournadre	21septembre2017	99	b	70	50	1.1	0.2	100	15	15	90	5	NA	5	NA	NA	0	0	33	0	11	0	0	0	1	0	0	0	0	6	0	1	Thalap	18.3	10.6	3.4	non	clair	lisse	oui	1.32
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7	12.3	4.8	oui	sombre	lisse	non	0.83
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7.2	6.9	4.6	non	sombre	lisse	non	0.68
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Gibsp	6.7	6.5	4.1	non	sombre	lisse	non	0.61
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Gibsp	4.1	8.5	3.5	non	sombre	lisse	non	0.2
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Gibsp	4.1	8.4	3.3	non	sombre	lisse	non	0.2
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Litlit	13.4	9.9	6.1	oui	sombre	lisse	non	0.91
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Litlit	11.2	8.7	3.3	oui	sombre	lisse	non	0.6
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Litlit	9.5	7.3	3	non	sombre	lisse	non	0.36
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Litlit	11.5	7.8	2.8	non	sombre	lisse	non	0.49
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	NA	10	5	15	5	10	0	80	0.39	0.3	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	Litlit	12.1	9.1	3.2	non	sombre	lisse	non	0.65
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	0.2	100	5	50	95	0	5	0	NA	NA	0	0	38	0	10	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.1	12.5	3.7	oui	sombre	lisse	oui	0.87
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	0.2	100	5	50	95	0	5	0	NA	NA	0	0	38	0	10	0	0	0	0	0	0	0	0	0	0	0	Gibsp	4.4	8.3	2.9	non	sombre	lisse	non	0.2
b70	thibaud.tournadre	21septembre2017	99	b	70	45	0.6	0.2	100	5	50	95	0	5	0	NA	NA	0	0	38	0	10	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7.9	11.7	3.5	non	sombre	lisse	non	0.76
