transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp	Rispar	Thalap	sp	haut	larg	peri	pred	coul	text	epizo	masse
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Thalap	18.3	10.7	4.1	oui	clair	lisse	non	1.12
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Litlit	4.6	3.7	1.3	non	clair	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Litlit	16.4	12	5.7	oui	sombre	lisse	non	1.44
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Litlit	5.1	3.6	2.6	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Litlit	6.1	4.9	1.7	non	sombre	lisse	non	0.08
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Litlit	11.6	9.7	3.9	non	sombre	lisse	non	0.66
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Monlin	11.6	16.7	6.5	non	sombre	lisse	oui	2.02
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Gibsp.	9.1	12.9	5	non	sombre	lisse	non	0.98
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Gibsp.	7.4	12.1	4.5	non	sombre	lisse	non	0.74
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Gibsp.	8.2	12.9	4.8	non	sombre	lisse	oui	0.92
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Gibsp.	5.6	9.9	3	oui	sombre	lisse	non	0.32
a20	audrey.fabarez	20septembre2017	97	a	20	55	3.0	0.22	100	5	10	100	1	0	0	NA	NA	0	0	19	0	1	0	0	0	2	0	0	0	0	4	0	4	Gibsp.	9.1	12.9	4.4	non	sombre	lisse	non	0.90
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Monlin	11	15.8	6.6	non	sombre	lisse	oui	1.70
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Monlin	12.4	19.6	7.1	non	sombre	lisse	oui	2.72
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Thalap	8.6	4.4	1.6	non	clair	rugueux	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Gibsp.	8.5	12.4	4.8	non	sombre	lisse	oui	0.86
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Gibsp.	7.8	7.4	4.1	non	sombre	lisse	oui	0.84
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Gibsp.	7.9	12.2	4.6	non	sombre	lisse	non	0.82
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Gibsp.	8.1	12.4	4.4	non	sombre	lisse	non	0.78
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	40	0	95	0	0	0	NA	NA	0	0	14	0	0	0	0	0	2	0	0	0	0	2	0	2	Gibsp.	8.7	13.3	6.5	non	sombre	lisse	oui	1.02
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	20	100	60	100	0.20	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	Thalap	23.9	13.5	4.2	non	clair	lisse	oui	2.56
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	20	100	60	100	0.20	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	Thalap	22.8	14.1	3.9	oui	clair	lisse	non	2.26
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	20	100	60	100	0.20	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	Thalap	20.2	13.7	3	non	clair	lisse	oui	2.38
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	20	100	60	100	0.20	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	Thalap	24.6	15.1	3.8	oui	clair	lisse	oui	3.72
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Litlit	12	9.8	4.9	oui	sombre	lisse	oui	0.62
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Litlit	13.4	10.9	9.2	non	sombre	lisse	oui	0.90
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Thalap	22.9	14	4.5	non	clair	lisse	oui	2.16
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Thalap	22.9	13.7	4.2	non	rayures	lisse	oui	2.34
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Thalap	22.3	14.2	3.9	non	clair	lisse	oui	2.02
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Thalap	21.9	7.8	3.8	oui	clair	lisse	oui	1.62
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Thalap	19.8	13.7	3.7	non	clair	lisse	oui	1.72
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Gibsp.	7.5	12.7	5.1	non	clair	lisse	oui	0.82
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Gibsp.	8.5	13.3	4.8	non	sombre	lisse	oui	1.02
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Gibsp.	7.9	12.1	5.1	non	sombre	lisse	oui	1.02
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Gibsp.	8.6	12.9	4.6	oui	sombre	lisse	oui	0.92
a20	audrey.fabarez	20septembre2017	97	a	20	50	2.8	0.20	100	0	20	80	70	0	10	NA	NA	0	0	9	0	2	0	0	0	0	0	0	0	0	7	0	7	Gibsp.	8.4	12.7	4.6	non	sombre	lisse	oui	1.02
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Gibcin	7.2	9.5	3.3	oui	clair	lisse	oui	0.46
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Thalap	9.9	6	2	non	clair	rugueux	oui	0.18
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Thalap	19.6	12.1	3.3	non	clair	lisse	oui	1.68
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Litlit	14.6	12	4.5	oui	sombre	lisse	non	1.10
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Litlit	5.2	4.2	1.5	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Litlit	19.3	8.7	5.7	non	sombre	lisse	oui	2.42
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Gibsp.	8.9	14	5	non	sombre	lisse	non	1.20
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Gibsp.	8.1	12	4.5	non	sombre	lisse	non	0.92
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Gibsp.	8.1	12.5	4.2	non	sombre	lisse	oui	0.94
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Gibsp.	8.6	13.2	5.2	non	sombre	lisse	oui	1.18
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.16	100	0	50	50	20	0	0	NA	NA	0	0	35	0	2	0	0	0	0	0	0	0	0	2	0	2	Gibsp.	8.5	12.8	4.7	non	sombre	lisse	non	0.94
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Litlit	13.1	10	3.6	oui	sombre	lisse	oui	0.86
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Litlit	18.6	14.4	5.8	non	sombre	lisse	oui	2.20
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Litlit	19	13.4	5.7	oui	sombre	lisse	oui	2.20
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Litlit	13.1	9.9	4.1	oui	sombre	lisse	oui	0.72
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Litlit	6	4.3	1.4	non	sombre	lisse	oui	NA
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	5.5	10.7	3.1	oui	sombre	lisse	oui	0.38
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.2	11.9	5	oui	sombre	lisse	non	0.74
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	5.5	10.5	4.2	oui	sombre	lisse	oui	0.46
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	5.5	10.5	4.3	non	sombre	lisse	oui	0.44
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.20	40	0	5	0	30	0	100	1.96	0.3	0	0	60	0	7	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	9.7	13.7	5.3	non	sombre	lisse	non	1.18
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Thalap	22.2	12.4	3.7	non	clair	lisse	oui	2.30
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Thalap	20	12	3.9	non	clair	lisse	oui	1.26
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Thalap	21.4	12.9	3.6	non	clair	lisse	oui	2.22
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Litlit	11.2	9.5	3.5	non	sombre	lisse	non	0.68
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Monlin	11.2	15.8	5.9	oui	sombre	lisse	non	1.70
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	10.1	13.5	5.5	oui	sombre	lisse	non	1.26
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	6.2	11.5	4	non	sombre	lisse	non	0.50
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	8.3	12.5	4.5	non	sombre	lisse	non	0.86
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	7	7.3	4.4	non	sombre	lisse	non	0.78
a20	audrey.fabarez	20septembre2017	97	a	20	45	2.1	0.29	100	0	80	20	60	0	10	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	8.1	13.5	4.7	non	sombre	lisse	non	1.02
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.24	100	0	20	40	50	15	100	NA	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.7	13.1	4.9	non	sombre	lisse	oui	1.08
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.24	100	0	20	40	50	15	100	NA	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.9	12	4.3	non	sombre	lisse	non	0.84
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.24	100	0	20	40	50	15	100	NA	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.7	13.4	4.5	oui	sombre	lisse	non	0.98
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.24	100	0	20	40	50	15	100	NA	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	6.9	11.5	4.5	non	sombre	lisse	non	0.66
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.24	100	0	20	40	50	15	100	NA	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.7	11.7	3.9	non	sombre	lisse	non	0.74
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	40	65	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	9.3	13	4.9	non	sombre	lisse	non	1.16
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	40	65	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.6	13	4.5	non	sombre	lisse	non	0.94
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	40	65	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.8	13.9	4.8	oui	sombre	lisse	non	1.22
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	40	65	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.7	13.2	4.9	oui	sombre	lisse	non	1.12
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	40	65	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	10.7	14.6	5.2	non	sombre	lisse	oui	1.72
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Litlit	5	3.2	1.5	non	sombre	lisse	non	0.04
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Litlit	9.2	7.3	2.9	non	clair	lisse	non	0.32
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Litlit	6.6	4.9	1.5	non	clair	lisse	non	0.08
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Litlit	5.5	4.6	1.5	non	sombre 	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Litlit	4.9	4.4	1.2	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Gibsp.	9.5	13.6	5.1	non	clair	lisse	oui	1.24
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Gibsp.	9.1	13.5	5.1	non	sombre	lisse	oui	1.18
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Gibsp.	9.2	13.7	5.1	non	sombre	lisse	oui	1.16
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Gibsp.	8.3	12.5	4.4	non	sombre	lisse	oui	0.90
a20	audrey.fabarez	20septembre2017	97	a	20	40	1.1	0.20	100	0	45	90	0	0	0	NA	NA	0	0	14	0	0	0	0	0	0	0	0	0	0	6	0	6	Gibsp.	9.1	14	4.5	oui	sombre	lisse	non	1.24
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Litlit	14.3	9.6	4.3	oui	sombre	lisse	non	0.92
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Litlit	15.6	12.6	5.1	oui	sombre	lisse	non	1.46
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Litlit	21.3	16.5	7.5	non	sombre	lisse	non	3.52
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Litlit	11.4	8.4	3.5	non	sombre	lisse	non	0.56
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Thalap	17	9.4	2.6	oui	clair	lisse	oui	0.94
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibcin	8.2	10.8	3.7	oui	clair	lisse	non	0.70
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibcin	10.4	7.9	2.7	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	5.9	11.6	4.3	non	sombre	lisse	non	0.54
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	9.5	13.5	4.8	oui	sombre	lisse	non	1.22
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	8.1	12.5	1.8	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	2.7	6	4.9	non	sombre	lisse	non	0.96
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	70	0	10	65	70	20	50	0.20	0.3	0	2	29	0	3	0	0	0	0	0	0	0	0	3	0	3	Gibsp.	7	12	4.1	non	sombre	lisse	non	0.78
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Thalap	10	6.3	2.2	non	clair	rugueux	oui	0.17
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Litobt	4.3	7.5	3.2	non	sombre	lisse	non	0.14
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Litlit	7.5	5.9	3	non	clair	lisse	non	0.19
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Litlit	12	8.9	3.5	non	clair	lisse	non	0.63
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Gibsp.	8.5	13.3	4.3	non	sombre	lisse	non	1.08
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Gibsp.	8.9	14.2	4.8	oui	sombre	lisse	non	1.22
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Gibsp.	9.4	12.1	4.4	non	sombre	lisse	non	1.18
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Gibsp.	9	13.1	5	oui	sombre	lisse	non	1.20
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.24	95	0	30	85	40	0	0	NA	NA	0	0	30	0	3	0	0	0	0	0	0	0	0	1	0	1	Gibsp.	8	12.3	4.3	non	sombre	lisse	non	0.88
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Thalap	17.9	14	3	non	clair	lisse	oui	1.35
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Thalap	21.1	11.3	3.1	non	clair	lisse	oui	2.00
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Thalap	17.8	12	3.4	non	clair	lisse	oui	1.36
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Thalap	10.7	6.6	2.2	non	clair	rugueux	oui	0.22
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Litlit	13.2	10.1	3.5	oui	sombre	lisse	non	0.78
