transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp.	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp.	Rispar	Thalap	sp	haut	larg	peri	pred	coul	text	epizo	masse
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Monlin	12.9	11.6	8.1	oui	sombre	lisse	non	0.90
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Monlin	13.0	11.7	6.6	oui	sombre	lisse	non	0.86
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Gibsp.	12.6	11.1	5.5	non	sombre	lisse	non	0.80
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Gibsp.	11.9	10.6	5.7	non	sombre	lisse	non	0.68
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Gibsp.	12.3	10.7	4.7	non	sombre	lisse	non	0.58
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Gibsp.	12.0	11.2	5.8	non	sombre	lisse	non	0.88
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Gibsp.	11.9	10.8	5.9	oui	sombre	lisse	non	0.86
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Litlit	10.4	9.2	4.0	non	sombre	rugueux	non	0.46
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.27	100	20	5	80	0	0	2	NA	NA	0	0	12	0	2	0	0	0	3	0	0	0	0	10	0	0	Litlit	9.0	6.8	3.5	oui	sombre	rugueux	non	0.30
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Monlin	18.4	16.7	8.4	oui	sombre	lisse	non	2.72
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Monlin	16.5	14.6	8.4	oui	sombre	lisse	non	1.78
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Monlin	15.6	14.3	7.3	oui	sombre	lisse	non	1.55
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Monlin	18.3	17.0	8.7	oui	sombre	lisse	oui	2.66
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Monlin	15.6	14.4	7.9	non	sombre	lisse	non	1.70
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Gibsp.	10.9	9.7	5.0	non	sombre	lisse	non	0.57
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Gibsp.	10.6	9.3	4.4	non	sombre	lisse	non	0.57
a30	morgane.milin	21septembre2017	99	a	30	70	3.5	0.29	100	15	5	94	0	0	2	NA	NA	0	0	2	0	0	0	0	0	9	0	0	0	0	18	0	1	Thalap	24.8	14.3	6.3	non	clair	lisse	non	2.60
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Monlin	18.1	15.8	11.6	oui	sombre	lisse	NA	2.50
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Monlin	17.2	14.9	12.3	oui	sombre	lisse	NA	1.68
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Monlin	17.2	14.8	12.1	oui	sombre	lisse	NA	1.82
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Monlin	16.0	14.0	10.2	oui	sombre	lisse	NA	1.98
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Monlin	15.3	14.2	10.7	oui	sombre	lisse	NA	1.50
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Gibsp.	12.5	11.0	5.4	non	sombre	lisse	NA	0.78
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Gibsp.	12.0	11.3	6.5	non	sombre	lisse	NA	0.82
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Gibsp.	13.0	11.6	6.8	non	sombre	lisse	NA	0.88
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Gibsp.	12.0	11.2	6.5	non	sombre	lisse	NA	0.82
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Gibsp.	11.2	10.8	7.9	non	sombre	lisse	NA	0.50
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Thalap	22.4	13.5	4.2	non	rayures	rugueux	NA	2.02
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Thalap	25.4	14.6	5.0	non	clair	rugueux	NA	2.72
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Thalap	22.7	12.3	5.6	oui	clair	rugueux	NA	1.82
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Thalap	21.3	12.1	3.8	non	clair	rugueux	NA	1.64
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.27	100	40	10	100	10	10	15	NA	NA	0	0	32	0	0	0	0	0	16	0	0	0	0	22	0	8	Thalap	21.7	13.5	4.1	non	clair	rugueux	NA	1.90
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Monlin	16.7	14.8	9.8	oui	sombre	lisse	NA	1.84
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Monlin	16.7	13.2	10.5	oui	sombre	lisse	NA	1.90
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Monlin	15.3	14.5	10.1	oui	sombre	lisse	NA	1.66
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Monlin	15.5	13.8	9.0	oui	sombre	lisse	NA	1.64
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Gibsp.	12.3	11.1	6.5	oui	sombre	lisse	NA	0.82
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Gibsp.	10.7	9.7	5.7	non	sombre	lisse	NA	0.44
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Thalap	18.7	11.0	4.3	non	clair	rugueux	NA	1.10
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.22	100	25	2	99	0	0	0	NA	NA	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	1	Litlit	11.1	8.8	5.6	non	sombre	rugueux	NA	0.66
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Monlin	16.5	14.9	8.8	oui	sombre	lisse	NA	1.90
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Gibsp.	12.7	11.3	6.5	non	sombre	lisse	NA	0.82
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Gibsp.	12.9	11.5	5.9	non	sombre	lisse	NA	0.88
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Gibsp.	11.9	10.7	5.4	non	sombre	lisse	NA	0.70
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Gibsp.	12.9	11.4	6.1	non	sombre	lisse	NA	0.80
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Gibsp.	11.7	10.9	5.9	non	sombre	lisse	NA	0.64
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Thalap	22.4	14.2	4.3	non	clair	rugueux	NA	2.14
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Litlit	12.0	9.8	5.3	oui	sombre	rugueux	NA	0.84
a30	morgane.milin	21septembre2017	99	a	30	65	3.2	0.21	100	10	5	90	40	30	40	NA	NA	0	0	21	0	2	0	0	0	1	0	0	0	0	12	0	1	Litlit	14.2	11.3	6.3	non	sombre	rugueux	NA	1.28
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Monlin	16.3	14.1	9.7	oui	sombre	lisse	NA	2.12
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Monlin	11.7	9.8	6.1	oui	sombre	lisse	NA	0.70
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Monlin	14.3	10.0	8.1	oui	sombre	lisse	NA	1.22
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Monlin	13.7	10.5	5.6	oui	sombre	lisse	NA	1.08
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Monlin	14.6	11.3	7.5	oui	sombre	lisse	NA	1.28
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Gibsp.	13.6	12.6	4.1	non	sombre	lisse	NA	1.08
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Gibsp.	11.9	10.6	4.0	non	sombre	lisse	NA	0.76
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.22	100	15	15	98	0	0	5	NA	NA	0	0	2	0	0	0	0	0	16	0	0	0	0	8	0	1	Thalap	22.3	14.6	4.0	non	clair	rugueux	NA	1.26
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Monlin	15.7	14.1	5.9	oui	sombre	lisse	non	1.70
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Monlin	16.1	13.8	6.0	oui	sombre	lisse	non	1.72
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Monlin	16.0	13.0	6.6	non	sombre	lisse	non	1.78
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Monlin	16.9	13.3	6.0	non	sombre	lisse	non	1.94
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Monlin	17.3	14.3	6.6	oui	sombre	lisse	non	2.24
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Gibsp.	11.1	10.0	3.3	non	sombre	lisse	non	0.64
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Gibsp.	12.0	11.1	4.2	non	sombre	lisse	non	0.90
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Gibsp.	12.6	11.0	4.0	non	sombre	lisse	non	0.82
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Gibsp.	13.3	11.8	3.9	non	sombre	lisse	non	0.96
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Gibsp.	12.0	10.6	4.0	oui	sombre	lisse	non	0.68
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Thalap	22.9	12.2	4.7	non	clair	lisse	oui	2.18
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Thalap	22.7	12.5	4.4	non	clair	lisse	oui	2.10
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Thalap	21.9	12.3	4.1	non	clair	lisse	oui	2.12
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Litlit	11.2	9.6	3.2	oui	sombre	rugueux	non	0.72
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Litlit	15.3	12.2	5.9	non	sombre	rugueux	non	1.68
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Litlit	14.9	12.2	6.1	non	sombre	rugueux	non	1.68
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Litlit	13.0	10.8	4.7	oui	sombre	rugueux	non	1.04
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.31	100	15	15	22	20	18	10	NA	NA	0	0	21	0	5	0	0	0	12	0	0	0	0	0	0	2	Litlit	14.7	11.6	5.5	non	sombre	rugueux	non	1.50
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Gibsp.	13.3	11.7	5.5	non	sombre	lisse	NA	1.04
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Gibsp.	12.1	10.9	4.9	non	sombre	lisse	NA	0.76
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Gibsp.	12.8	11.3	6.0	non	sombre	lisse	NA	0.92
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Gibsp.	11.9	11.0	5.8	non	sombre	lisse	NA	0.68
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Gibsp.	12.9	12.1	5.0	non	sombre	lisse	NA	1.04
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Thalap	23.5	12.7	3.8	non	clair	rugueux	NA	2.40
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Thalap	21.8	12.6	3.3	non	rayures	rugueux	NA	2.16
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Litlit	14.7	11.2	5.3	oui	sombre	rugueux	NA	1.38
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Litlit	16.4	13.0	6.5	non	rayures	rugueux	NA	1.82
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Litlit	15.9	12.2	5.5	non	rayures	rugueux	NA	1.48
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Litlit	15.5	12.0	6.0	oui	sombre	rugueux	NA	1.34
a30	morgane.milin	21septembre2017	99	a	30	60	3.0	0.24	100	0	30	15	95	NA	90	0.18	NA	0	0	8	0	5	0	0	0	0	0	0	0	0	2	0	3	Litlit	12.2	9.7	3.9	oui	sombre	rugueux	NA	0.78
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Gibsp.	12.4	11.2	5.5	non	sombre	lisse	non	0.82
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Gibsp.	12.0	11.2	5.6	non	sombre	lisse	non	0.72
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Gibsp.	12.2	11.1	7.0	non	sombre	lisse	non	0.80
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Gibsp.	12.3	11.3	5.5	non	sombre	lisse	non	0.88
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Gibsp.	12.3	11.3	5.5	non	sombre	lisse	non	0.82
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Thalap	16.6	13.3	7.0	non	sombre	rugueux	non	1.80
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Thalap	14.9	11.7	6.1	non	sombre	rugueux	non	1.18
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Litlit	13.7	10.0	5.6	non	sombre	rugueux	non	1.08
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Litlit	14.9	10.9	5.5	non	sombre	rugueux	non	1.04
a30	morgane.milin	21septembre2017	99	a	30	55	2.6	0.22	100	5	70	60	20	NA	50	0.10	0.3	0	0	18	0	4	0	0	0	0	0	0	0	0	6	0	2	Litlit	17.9	13.4	7.8	non	sombre	rugueux	non	2.02
